zip,city,metro,median_home_value,fips
77072,Houston,"Houston-The Woodlands-Sugar Land, TX",203776.89903103616,48201
27406,Greensboro,"Greensboro-High Point, NC",220448.34217127773,37081
95206,Stockton,"Stockton, CA",413028.1431505008,06077
60402,Berwyn,"Chicago-Naperville-Elgin, IL-IN-WI",290134.35189339775,17031
95608,Carmichael,"Sacramento-Roseville-Folsom, CA",552842.1395198619,06067
60651,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",259228.38717103793,17031
33313,Lauderhill,"Miami-Fort Lauderdale-Pompano Beach, FL",167292.518812063,12011
30062,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",540672.6394291833,13067
91343,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",866741.3635614313,06037
78249,San Antonio,"San Antonio-New Braunfels, TX",294161.98629388923,48029
84404,Ogden,"Ogden-Clearfield, UT",423671.9427045405,49057
92201,Indio,"Riverside-San Bernardino-Ontario, CA",464489.24672874174,06065
28215,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",344742.10133672267,37119
92562,Murrieta,"Riverside-San Bernardino-Ontario, CA",677334.5957155573,06065
31907,Columbus,"Columbus, GA-AL",153598.5270791403,13215
77373,Spring,"Houston-The Woodlands-Sugar Land, TX",240034.17597849655,48201
77386,Spring,"Houston-The Woodlands-Sugar Land, TX",362605.3514489934,48339
10024,New York,"New York-Newark-Jersey City, NY-NJ-PA",1506110.1180287472,36061
32818,Orlando,"Orlando-Kissimmee-Sanford, FL",336801.15775696264,12095
29445,Goose Creek,"Charleston-North Charleston, SC",315680.31484823505,45015
94806,Richmond,"San Francisco-Oakland-Berkeley, CA",561638.0357940784,06013
48180,Taylor,"Detroit-Warren-Dearborn, MI",170985.3473384221,26163
75150,Mesquite,"Dallas-Fort Worth-Arlington, TX",248025.55320616637,48113
44035,Elyria,"Cleveland-Elyria, OH",177385.6818852022,39093
92392,Victorville,"Riverside-San Bernardino-Ontario, CA",442492.3210211836,06071
37128,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",436672.7985495162,47149
78574,La Homa,"McAllen-Edinburg-Mission, TX",190623.37331540225,48215
22407,Fredericksburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",454405.0547651343,51177
92627,Costa Mesa,"Los Angeles-Long Beach-Anaheim, CA",1322537.0933059305,06059
96818,Honolulu,"Urban Honolulu, HI",524472.6337071083,15003
94015,Daly City,"San Francisco-Oakland-Berkeley, CA",1126629.3183729514,06081
89123,Las Vegas,"Las Vegas-Henderson-Paradise, NV",432502.3066386269,32003
93309,Bakersfield,"Bakersfield, CA",341861.7352660445,06029
33027,Miramar,"Miami-Fort Lauderdale-Pompano Beach, FL",473066.45681594225,12011
60619,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",158588.94683338137,17031
10032,New York,"New York-Newark-Jersey City, NY-NJ-PA",542385.6332607606,36061
85041,Phoenix,"Phoenix-Mesa-Chandler, AZ",362918.7415876474,04013
23456,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",541962.3931163707,51810
75056,The Colony,"Dallas-Fort Worth-Arlington, TX",480651.3907711377,48121
90001,Florence-Graham,"Los Angeles-Long Beach-Anaheim, CA",579098.4741621936,06037
43026,Hilliard,"Columbus, OH",367763.8801378657,39049
90640,Montebello,"Los Angeles-Long Beach-Anaheim, CA",806963.5761523439,06037
20874,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",409823.6805884142,24031
92020,El Cajon,"San Diego-Chula Vista-Carlsbad, CA",810628.531718657,06073
93905,Salinas,"Salinas, CA",648344.4101705337,06053
77396,Humble,"Houston-The Woodlands-Sugar Land, TX",256104.50641142388,48201
74012,Broken Arrow,"Tulsa, OK",261553.49837131856,40143
94501,Alameda,"San Francisco-Oakland-Berkeley, CA",1083440.728072797,06001
95127,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1084360.586402163,06085
60638,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",303089.00854507677,17031
11550,Hempstead,"New York-Newark-Jersey City, NY-NJ-PA",624583.0212614606,36059
85345,Peoria,"Phoenix-Mesa-Chandler, AZ",359573.268984342,04013
34744,Kissimmee,"Orlando-Kissimmee-Sanford, FL",377943.8627761311,12097
78640,Kyle,"Austin-Round Rock-Georgetown, TX",297784.70903227496,48209
90660,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",735577.1963754295,06037
21117,Owings Mills,"Baltimore-Columbia-Towson, MD",378832.2391354221,24005
95014,Cupertino,"San Jose-Sunnyvale-Santa Clara, CA",3037771.8682954893,06085
77375,Tomball,"Houston-The Woodlands-Sugar Land, TX",351907.0247915445,48201
11216,New York,"New York-Newark-Jersey City, NY-NJ-PA",1186999.9719550393,36047
89148,Las Vegas,"Las Vegas-Henderson-Paradise, NV",471042.173655525,32003
92115,San Diego,"San Diego-Chula Vista-Carlsbad, CA",835518.3931748915,06073
43130,Lancaster,"Columbus, OH",262659.73430628696,39045
95828,nan,"Sacramento-Roseville-Folsom, CA",441707.2437171981,06067
33178,Doral,"Miami-Fort Lauderdale-Pompano Beach, FL",554316.185853589,12086
37129,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",436310.274086596,47149
29681,Simpsonville,"Greenville-Anderson, SC",393991.8330817329,45045
8854,Piscataway,"New York-Newark-Jersey City, NY-NJ-PA",577581.0441631648,34023
10701,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",600308.0847253107,36119
19149,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",221655.53171716552,42101
10023,New York,"New York-Newark-Jersey City, NY-NJ-PA",1415727.5343220036,36061
37064,Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",882250.6875460558,47187
93313,Bakersfield,"Bakersfield, CA",409863.9128427063,06029
7093,West New York,"New York-Newark-Jersey City, NY-NJ-PA",437666.20628099306,34017
92571,Perris,"Riverside-San Bernardino-Ontario, CA",521218.3689783715,06065
30331,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",267993.3640943663,13121
2155,Medford,"Boston-Cambridge-Newton, MA-NH",814349.7324949955,25017
78745,Austin,"Austin-Round Rock-Georgetown, TX",409819.39813396026,48453
44060,Mentor,"Cleveland-Elyria, OH",263544.82028652146,39085
10950,Monroe,"Poughkeepsie-Newburgh-Middletown, NY",513278.9495007249,36071
30144,Kennesaw,"Atlanta-Sandy Springs-Alpharetta, GA",377749.9063570421,13067
90019,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",1184619.871554836,06037
27703,Durham,"Durham-Chapel Hill, NC",386222.57310229936,37063
77077,Houston,"Houston-The Woodlands-Sugar Land, TX",381620.0926323174,48201
91702,Azusa,"Los Angeles-Long Beach-Anaheim, CA",704281.1083645675,06037
92324,Colton,"Riverside-San Bernardino-Ontario, CA",488516.714720385,06071
78253,San Antonio,"San Antonio-New Braunfels, TX",321888.16580346815,48029
93291,Visalia,"Visalia, CA",419799.2685609604,06107
30101,Acworth,"Atlanta-Sandy Springs-Alpharetta, GA",426530.4232190072,13067
10033,New York,"New York-Newark-Jersey City, NY-NJ-PA",606174.6153649118,36061
85033,Phoenix,"Phoenix-Mesa-Chandler, AZ",319174.15235784213,04013
6010,Bristol,"Hartford-East Hartford-Middletown, CT",326891.4828568112,
29485,Summerville,"Charleston-North Charleston, SC",365323.8108238771,45035
75227,Dallas,"Dallas-Fort Worth-Arlington, TX",217393.09198281463,48113
11238,New York,"New York-Newark-Jersey City, NY-NJ-PA",1213363.8232834097,36047
37130,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",363561.02482292306,47149
28173,Waxhaw,"Charlotte-Concord-Gastonia, NC-SC",683214.9161871865,37179
78520,Brownsville,"Brownsville-Harlingen, TX",184001.1078570473,48061
20147,Ashburn,"Washington-Arlington-Alexandria, DC-VA-MD-WV",738905.955887572,51107
48823,East Lansing,"Lansing-East Lansing, MI",303445.06782798254,26065
75071,McKinney,"Dallas-Fort Worth-Arlington, TX",480403.906602337,48085
23320,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",379090.38394288026,51550
95051,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",1863325.5968191249,06085
92647,Huntington Beach,"Los Angeles-Long Beach-Anaheim, CA",1198366.9350886631,06059
7047,North Bergen Township,"New York-Newark-Jersey City, NY-NJ-PA",573516.9340696433,34017
21122,Pasadena,"Baltimore-Columbia-Towson, MD",442604.4626718915,24003
7002,Bayonne,"New York-Newark-Jersey City, NY-NJ-PA",572730.1527829716,34017
11435,New York,"New York-Newark-Jersey City, NY-NJ-PA",579415.178198182,36081
78501,McAllen,"McAllen-Edinburg-Mission, TX",191118.85726121537,48215
10460,New York,"New York-Newark-Jersey City, NY-NJ-PA",522754.5874761368,36005
7111,Irvington,"New York-Newark-Jersey City, NY-NJ-PA",417030.5906896198,34013
77406,Richmond,"Houston-The Woodlands-Sugar Land, TX",416436.61239510326,48157
32825,Orlando,"Orlando-Kissimmee-Sanford, FL",382803.92246998585,12095
94568,Dublin,"San Francisco-Oakland-Berkeley, CA",1265648.0777646422,06001
2151,Revere,"Boston-Cambridge-Newton, MA-NH",601487.1655206062,25025
78504,McAllen,"McAllen-Edinburg-Mission, TX",259514.04632974984,48215
92530,Lake Elsinore,"Riverside-San Bernardino-Ontario, CA",556547.2193732905,06065
95111,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1048995.8791068431,06085
94122,San Francisco,"San Francisco-Oakland-Berkeley, CA",1490278.6319419276,06075
95355,Modesto,"Modesto, CA",480885.83031681686,06099
43230,Gahanna,"Columbus, OH",331941.5733401334,39049
65203,Columbia,"Columbia, MO",360487.3465078808,29019
92071,Santee,"San Diego-Chula Vista-Carlsbad, CA",776703.2594613306,06073
10031,New York,"New York-Newark-Jersey City, NY-NJ-PA",526807.3107365584,36061
19720,New Castle,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",274205.757537979,10003
78251,San Antonio,"San Antonio-New Braunfels, TX",257897.1966031942,48029
19134,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",115538.7952644702,42101
30083,Stone Mountain,"Atlanta-Sandy Springs-Alpharetta, GA",243207.2949852684,13089
73160,Moore,"Oklahoma City, OK",219483.6312563343,40027
79924,El Paso,"El Paso, TX",188959.14229413203,48141
60505,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",235969.13955126595,17089
80016,Aurora,"Denver-Aurora-Lakewood, CO",728387.2477534882,08005
90004,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",1400665.5140617758,06037
37040,Clarksville,"Clarksville, TN-KY",302281.3142029214,47125
98208,Everett,"Seattle-Tacoma-Bellevue, WA",746849.8792718695,53061
30906,Augusta,"Augusta-Richmond County, GA-SC",139815.60367555093,13245
94087,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",2762979.9945316403,06085
78664,Round Rock,"Austin-Round Rock-Georgetown, TX",334702.32330597687,48491
11225,New York,"New York-Newark-Jersey City, NY-NJ-PA",1128689.9396840057,36047
70726,Denham Springs,"Baton Rouge, LA",248023.9568446813,22063
65807,Springfield,"Springfield, MO",225835.4203956967,29077
92027,Escondido,"San Diego-Chula Vista-Carlsbad, CA",751930.9781961577,06073
22192,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",512043.5740955043,51153
43228,Lincoln Village,"Columbus, OH",216631.8352458585,39049
78681,Round Rock,"Austin-Round Rock-Georgetown, TX",474080.66855023144,48491
91770,Rosemead,"Los Angeles-Long Beach-Anaheim, CA",893637.9652255647,06037
10128,New York,"New York-Newark-Jersey City, NY-NJ-PA",1156183.3234156205,36061
85008,Phoenix,"Phoenix-Mesa-Chandler, AZ",369847.3256835851,04013
60453,Oak Lawn,"Chicago-Naperville-Elgin, IL-IN-WI",274439.6866004453,17031
10473,New York,"New York-Newark-Jersey City, NY-NJ-PA",550600.5488028814,36005
32771,Sanford,"Orlando-Kissimmee-Sanford, FL",357421.52921275207,12117
76137,Fort Worth,"Dallas-Fort Worth-Arlington, TX",312351.59658648964,48439
15601,Greensburg,"Pittsburgh, PA",235853.25991857456,42129
53215,Milwaukee,"Milwaukee-Waukesha, WI",209701.1635037471,55079
92570,Perris,"Riverside-San Bernardino-Ontario, CA",569066.3153011265,06065
30253,McDonough,"Atlanta-Sandy Springs-Alpharetta, GA",308989.5565910369,13151
21222,Dundalk,"Baltimore-Columbia-Towson, MD",221603.0560685605,24005
90042,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",980331.347605438,06037
92507,Riverside,"Riverside-San Bernardino-Ontario, CA",597359.5291912166,06065
83301,Twin Falls,"Twin Falls, ID",358970.72931250586,16083
77015,Houston,"Houston-The Woodlands-Sugar Land, TX",195122.21128821108,48201
30066,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",434989.11386602063,13067
80504,Longmont,"Greeley, CO",570371.6859511678,08123
92584,Menifee,"Riverside-San Bernardino-Ontario, CA",622436.4631498465,06065
19446,Lansdale,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",480386.9811969768,42091
22003,Annandale,"Washington-Arlington-Alexandria, DC-VA-MD-WV",737870.9691138788,51059
77070,Houston,"Houston-The Woodlands-Sugar Land, TX",291652.2056821593,48201
22554,Stafford,"Washington-Arlington-Alexandria, DC-VA-MD-WV",557525.5599248222,51179
37167,Smyrna,"Nashville-Davidson--Murfreesboro--Franklin, TN",399236.2472825772,47149
28227,Mint Hill,"Charlotte-Concord-Gastonia, NC-SC",382087.2804303693,37119
60016,Des Plaines,"Chicago-Naperville-Elgin, IL-IN-WI",310046.72793742205,17031
55106,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",251759.3052100816,27123
43055,Newark,"Columbus, OH",237722.7993519767,39089
22030,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",795186.1404862404,51059
80634,Greeley,"Greeley, CO",441813.2130059611,08123
30016,Covington,"Atlanta-Sandy Springs-Alpharetta, GA",280762.5977087205,13217
80525,Fort Collins,"Fort Collins, CO",558734.9825961316,08069
93436,Lompoc,"Santa Maria-Santa Barbara, CA",573867.9886555526,06083
10009,New York,"New York-Newark-Jersey City, NY-NJ-PA",1002466.499580238,36061
75115,Desoto,"Dallas-Fort Worth-Arlington, TX",317898.6965353166,48113
33511,Brandon,"Tampa-St. Petersburg-Clearwater, FL",358242.1916276421,12057
87111,Albuquerque,"Albuquerque, NM",409667.0181989465,35001
78526,Brownsville,"Brownsville-Harlingen, TX",227925.42953972632,48061
33142,Brownsville,"Miami-Fort Lauderdale-Pompano Beach, FL",411695.20385204,12086
28314,Fayetteville,"Fayetteville, NC",223375.7202884159,37051
80631,Greeley,"Greeley, CO",361861.08654489927,08123
55044,Lakeville,"Minneapolis-St. Paul-Bloomington, MN-WI",502707.04456729005,27037
78753,Austin,"Austin-Round Rock-Georgetown, TX",329980.6561012336,48453
29730,Rock Hill,"Charlotte-Concord-Gastonia, NC-SC",284869.0443278469,45091
78250,San Antonio,"San Antonio-New Braunfels, TX",237592.18339600568,48029
78228,San Antonio,"San Antonio-New Braunfels, TX",166675.86303626117,48029
76010,Arlington,"Dallas-Fort Worth-Arlington, TX",226047.15508736132,48439
33065,Coral Springs,"Miami-Fort Lauderdale-Pompano Beach, FL",333720.5610122558,12011
27284,Kernersville,"Winston-Salem, NC",315685.8193331323,37067
2169,Quincy,"Boston-Cambridge-Newton, MA-NH",614466.6512814964,25021
23454,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",447871.162739184,51810
23452,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",373350.9743378569,51810
85705,Tucson,"Tucson, AZ",251312.2731731086,04019
8527,Jackson,"New York-Newark-Jersey City, NY-NJ-PA",617055.9457173254,34029
91732,El Monte,"Los Angeles-Long Beach-Anaheim, CA",749472.2685720483,06037
7728,Freehold,"New York-Newark-Jersey City, NY-NJ-PA",619711.7957345693,34025
33177,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",563225.2833440824,12086
78240,San Antonio,"San Antonio-New Braunfels, TX",258512.31570079704,48029
80022,nan,"Denver-Aurora-Lakewood, CO",469674.3366895561,08001
92780,Tustin,"Los Angeles-Long Beach-Anaheim, CA",1099552.123066875,06059
97301,Salem,"Salem, OR",363560.80816242256,41047
75149,Mesquite,"Dallas-Fort Worth-Arlington, TX",232884.66914534624,48113
60056,Mount Prospect,"Chicago-Naperville-Elgin, IL-IN-WI",416372.6503004795,17031
87124,Rio Rancho,"Albuquerque, NM",342127.33618447575,35043
95670,Rancho Cordova,"Sacramento-Roseville-Folsom, CA",474291.40832180897,06067
59901,Kalispell,"Kalispell, MT",534759.5326957948,30029
37066,Gallatin,"Nashville-Davidson--Murfreesboro--Franklin, TN",431675.6669831864,47165
91950,National City,"San Diego-Chula Vista-Carlsbad, CA",672272.7372901671,06073
85706,Tucson,"Tucson, AZ",259343.09289653317,04019
95112,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",991244.9817120464,06085
94591,Vallejo,"Vallejo, CA",579446.8486542616,06095
77082,Houston,"Houston-The Woodlands-Sugar Land, TX",252534.1467652123,48201
30518,Buford,"Atlanta-Sandy Springs-Alpharetta, GA",458082.63007330755,13135
44077,Painesville,"Cleveland-Elyria, OH",245645.91663640193,39085
8861,Perth Amboy,"New York-Newark-Jersey City, NY-NJ-PA",489951.1057722105,34023
45140,Loveland,"Cincinnati, OH-KY-IN",429565.9252393151,39025
43068,Reynoldsburg,"Columbus, OH",287027.3814216641,39049
92223,Beaumont,"Riverside-San Bernardino-Ontario, CA",530457.7532209104,06065
33032,Homestead,"Miami-Fort Lauderdale-Pompano Beach, FL",453463.6524836928,12086
38654,Olive Branch,"Memphis, TN-MS-AR",326899.53861176554,28033
27713,Durham,"Durham-Chapel Hill, NC",416483.5492793971,37063
92708,Fountain Valley,"Los Angeles-Long Beach-Anaheim, CA",1329762.1020509673,06059
90006,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",749757.6973996531,06037
2124,Boston,"Boston-Cambridge-Newton, MA-NH",680017.8834163671,25025
45601,Chillicothe,"Chillicothe, OH",190593.62005240007,39141
75072,McKinney,"Dallas-Fort Worth-Arlington, TX",510669.8068566093,48085
17331,Hanover,"York-Hanover, PA",284262.2234139021,42133
75070,McKinney,"Dallas-Fort Worth-Arlington, TX",473024.4869715034,48085
8901,New Brunswick,"New York-Newark-Jersey City, NY-NJ-PA",437787.6551366027,34023
48044,Macomb,"Detroit-Warren-Dearborn, MI",399943.6129818163,26099
17601,Lancaster,"Lancaster, PA",420339.01703114767,42071
92620,Irvine,"Los Angeles-Long Beach-Anaheim, CA",1672181.1296763932,06059
27603,Raleigh,"Raleigh-Cary, NC",407425.4329230928,37183
37027,Brentwood,"Nashville-Davidson--Murfreesboro--Franklin, TN",1213826.5975242162,47187
85338,Goodyear,"Phoenix-Mesa-Chandler, AZ",434238.2254648644,04013
32703,Apopka,"Orlando-Kissimmee-Sanford, FL",352246.9317290862,12095
24060,Blacksburg,"Blacksburg-Christiansburg, VA",408881.33005546936,51121
46227,Indianapolis,"Indianapolis-Carmel-Anderson, IN",221105.2963760664,18097
31088,Warner Robins,"Warner Robins, GA",230250.9149723743,13153
32246,Jacksonville,"Jacksonville, FL",308139.6396579287,12031
48228,Detroit,"Detroit-Warren-Dearborn, MI",68261.69837531065,26163
92130,San Diego,"San Diego-Chula Vista-Carlsbad, CA",2012898.4127730953,06073
93030,Oxnard,"Oxnard-Thousand Oaks-Ventura, CA",763555.0786050501,06111
45040,Mason,"Cincinnati, OH-KY-IN",487227.475728236,39165
92707,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",803748.8000357836,06059
77469,Rosenberg,"Houston-The Woodlands-Sugar Land, TX",336899.1532380104,48157
30114,Canton,"Atlanta-Sandy Springs-Alpharetta, GA",460276.2572583973,13057
90066,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",1649955.7516887889,06037
91764,Ontario,"Riverside-San Bernardino-Ontario, CA",622817.9172528536,06071
27519,Cary,"Raleigh-Cary, NC",692645.0567940384,37183
29732,Rock Hill,"Charlotte-Concord-Gastonia, NC-SC",347856.5814463136,45091
89052,Henderson,"Las Vegas-Henderson-Paradise, NV",597132.2643868356,32003
95125,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1835227.4471182963,06085
45069,West Chester,"Cincinnati, OH-KY-IN",408060.0876173856,39017
7083,Union,"New York-Newark-Jersey City, NY-NJ-PA",570864.3474418987,34039
20744,Fort Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",439944.8289116298,
33414,Wellington,"Miami-Fort Lauderdale-Pompano Beach, FL",605247.9763631261,12099
33064,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",354253.3329567776,12011
89129,Las Vegas,"Las Vegas-Henderson-Paradise, NV",439027.8450602831,32003
